clinic,encounter,day,encounters
11208,5,2010-04-30,471
11208,5,2010-05-31,511
11208,5,2010-06-30,605
11208,5,2010-07-31,638
11208,5,2010-08-31,822
11208,5,2010-09-30,815
11208,5,2010-10-31,875
11208,5,2010-11-30,770
11208,5,2010-12-31,855
11208,5,2011-01-31,904
11208,5,2011-02-28,815
11208,5,2011-03-31,995
11208,5,2011-04-30,931
11208,5,2011-05-31,1017
11208,5,2011-06-30,937
11208,5,2011-07-31,867
11208,5,2011-08-31,971
11208,5,2011-09-30,932
11208,5,2011-10-31,943
11208,5,2011-11-30,880
11208,5,2011-12-31,945
11208,5,2012-01-31,1012
11208,5,2012-02-29,746
11208,6,2006-01-31,54
11208,6,2006-02-28,24
11208,6,2006-03-31,59
11208,6,2006-04-30,66
11208,6,2006-05-31,93
11208,6,2006-06-30,92
11208,6,2006-07-31,83
11208,6,2006-08-31,82
11208,6,2006-09-30,45
11208,6,2006-10-31,82
11208,6,2006-11-30,119
11208,6,2006-12-31,111
11208,6,2007-01-31,121
11208,6,2007-02-28,73
11208,6,2007-03-31,121
11208,6,2007-04-30,108
11208,6,2007-05-31,115
11208,6,2007-06-30,106
11208,6,2007-07-31,127
11208,6,2007-08-31,150
11208,6,2007-09-30,150
11208,6,2007-10-31,169
11208,6,2007-11-30,129
11208,6,2007-12-31,110
11208,6,2008-01-31,132
11208,6,2008-02-29,155
11208,6,2008-03-31,189
11208,6,2008-04-30,186
11208,6,2008-05-31,162
11208,6,2008-06-30,179
11208,6,2008-07-31,139
11208,6,2008-08-31,113
11208,6,2008-09-30,171
11208,6,2008-10-31,181
11208,6,2008-11-30,168
11208,6,2008-12-31,117
11208,6,2009-01-31,74
11208,6,2009-02-28,125
11208,6,2009-03-31,160
11208,6,2009-04-30,106
11208,6,2009-05-31,93
11208,6,2009-06-30,140
11208,6,2009-07-31,113
11208,6,2009-08-31,103
11208,6,2009-09-30,100
11208,6,2009-10-31,86
11208,6,2009-11-30,71
11208,6,2009-12-31,130
11208,6,2010-01-31,23
11208,6,2010-02-28,64
11208,6,2010-03-31,83
11208,6,2010-04-30,140
11208,6,2010-05-31,126
11208,6,2010-06-30,97
11208,6,2010-07-31,71
11208,6,2010-08-31,54
11208,6,2010-09-30,72
11208,6,2010-10-31,79
11208,6,2010-11-30,37
11208,6,2010-12-31,62
11208,6,2011-01-31,107
11208,6,2011-02-28,148
11208,6,2011-03-31,131
11208,6,2011-04-30,173
11208,6,2011-05-31,217
11208,6,2011-06-30,147
11208,6,2011-07-31,117
11208,6,2011-08-31,164
11208,6,2011-09-30,162
11208,6,2011-10-31,146
11208,6,2011-11-30,206
11208,6,2011-12-31,180
11208,6,2012-01-31,180
11208,6,2012-02-29,72
11208,7,2006-08-31,1
11208,7,2009-11-30,1
11208,7,2011-02-28,2
11208,7,2011-04-30,2
11208,9,2007-05-31,1
11208,9,2011-01-31,2
11208,9,2011-03-31,1
11208,10,2006-01-31,61
11208,10,2006-02-28,25
11208,10,2006-03-31,64
11208,10,2006-04-30,56
11208,10,2006-05-31,64
11208,10,2006-06-30,48
11208,10,2006-07-31,57
11208,10,2006-08-31,52
11208,10,2006-09-30,22
11208,10,2006-10-31,55
11208,10,2006-11-30,69
11208,10,2006-12-31,79
11208,10,2007-01-31,82
11208,10,2007-02-28,51
11208,10,2007-03-31,95
11208,10,2007-04-30,82
11208,10,2007-05-31,79
11208,10,2007-06-30,85
11208,10,2007-07-31,96
11208,10,2007-08-31,92
11208,10,2007-09-30,98
11208,10,2007-10-31,107
11208,10,2007-11-30,73
11208,10,2007-12-31,65
11208,10,2008-01-31,67
11208,10,2008-02-29,58
11208,10,2008-03-31,66
11208,10,2008-04-30,73
11208,10,2008-05-31,58
11208,10,2008-06-30,51
11208,10,2008-07-31,60
11208,10,2008-08-31,56
11208,10,2008-09-30,79
11208,10,2008-10-31,79
11208,10,2008-11-30,67
11208,10,2008-12-31,46
11208,10,2009-01-31,25
11208,10,2009-02-28,48
11208,10,2009-03-31,62
11208,10,2009-04-30,53
11208,10,2009-05-31,54
11208,10,2009-06-30,56
11208,10,2009-07-31,60
11208,10,2009-08-31,68
11208,10,2009-09-30,62
11208,10,2009-10-31,60
11208,10,2009-11-30,57
11208,10,2009-12-31,43
11208,10,2010-01-31,22
11208,10,2010-02-28,37
11208,10,2010-03-31,64
11208,10,2010-04-30,61
11208,10,2010-05-31,55
11208,10,2010-06-30,47
11208,10,2010-07-31,39
11208,10,2010-08-31,45
11208,10,2010-09-30,32
11208,10,2010-10-31,47
11208,10,2010-11-30,33
11208,10,2010-12-31,33
11208,10,2011-01-31,39
11208,10,2011-02-28,37
11208,10,2011-03-31,48
11208,10,2011-04-30,45
11208,10,2011-05-31,45
11208,10,2011-06-30,49
11208,10,2011-07-31,39
11208,10,2011-08-31,55
11208,10,2011-09-30,63
11208,10,2011-10-31,33
11208,10,2011-11-30,43
11208,10,2011-12-31,35
11208,10,2012-01-31,63
11208,10,2012-02-29,44
11208,11,2009-02-28,1
11208,11,2009-03-31,1
11208,11,2009-04-30,1
11208,11,2009-05-31,8
11208,11,2009-06-30,1
11208,11,2009-08-31,1
11208,11,2010-05-31,13
11208,11,2011-01-31,1
11208,11,2011-02-28,19
11208,11,2011-03-31,7
11208,11,2011-04-30,10
11208,11,2011-05-31,6
11208,11,2011-08-31,2
11208,12,2006-01-31,5
11208,12,2006-02-28,4
11208,12,2006-03-31,5
11208,12,2006-04-30,3
11208,12,2006-05-31,1
11208,12,2006-06-30,1
11208,12,2006-07-31,1
11208,12,2006-08-31,2
11208,12,2006-09-30,1
11208,12,2006-10-31,4
11208,12,2006-12-31,1
11208,12,2007-03-31,4
11208,12,2007-04-30,2
11208,12,2007-05-31,1
11208,12,2007-07-31,5
11208,12,2007-08-31,3
11208,12,2007-10-31,5
11208,12,2007-11-30,2
11208,12,2007-12-31,1
11208,12,2008-02-29,1
11208,12,2008-03-31,1
11208,12,2008-04-30,4
11208,12,2008-05-31,11
11208,12,2008-06-30,154
11208,12,2008-07-31,306
11208,12,2008-08-31,61
11208,12,2008-09-30,53
11208,12,2008-11-30,2
11208,12,2008-12-31,3
11208,12,2009-01-31,2
11208,12,2009-02-28,3
11208,12,2009-03-31,5
11208,12,2009-04-30,3
11208,12,2009-05-31,3
11208,12,2009-06-30,5
11208,12,2009-07-31,3
11208,12,2009-08-31,2
11208,12,2009-09-30,3
11208,12,2009-10-31,493
11208,12,2009-11-30,4
11208,12,2009-12-31,1
11208,12,2010-01-31,2
11208,12,2010-02-28,1
11208,12,2010-03-31,9
11208,12,2010-04-30,4
11208,12,2010-05-31,9
11208,12,2010-06-30,4
11208,12,2010-07-31,3
11208,12,2010-08-31,5
11208,12,2010-09-30,23
11208,12,2010-10-31,7
11208,12,2010-11-30,6
11208,12,2010-12-31,9
11208,12,2011-01-31,75
11208,12,2011-02-28,26
11208,12,2011-03-31,14
11208,12,2011-04-30,108
11208,12,2011-05-31,161
11208,12,2011-06-30,67
11208,12,2011-07-31,21
11208,12,2011-08-31,88
11208,12,2011-09-30,4
11208,12,2011-10-31,7
11208,12,2011-11-30,1
11208,12,2011-12-31,4
11208,12,2012-01-31,8
11208,12,2012-02-29,10
11208,14,2006-03-31,1
11208,14,2006-08-31,3
11208,14,2006-09-30,1
11208,14,2007-09-30,7
11208,14,2007-10-31,19
11208,14,2008-07-31,1
11208,14,2008-12-31,138
11208,14,2009-01-31,25
11208,14,2009-02-28,120
11208,14,2009-03-31,133
11208,14,2009-04-30,49
11208,14,2009-05-31,15
11208,14,2009-06-30,21
11208,14,2009-07-31,254
11208,14,2009-08-31,27
11208,14,2009-09-30,3
11208,14,2009-10-31,5
11208,14,2009-11-30,11
11208,14,2009-12-31,39
11208,14,2010-01-31,2
11208,14,2010-02-28,3
11208,14,2010-06-30,1
11208,14,2010-07-31,445
11208,14,2010-08-31,496
11208,14,2010-09-30,527
11208,14,2010-10-31,580
11208,14,2010-11-30,544
11208,14,2010-12-31,529
11208,14,2011-01-31,546
11208,14,2011-02-28,542
11208,14,2011-03-31,633
11208,14,2011-04-30,586
11208,14,2011-05-31,648
11208,14,2011-06-30,649
11208,14,2011-07-31,619
11208,14,2011-08-31,696
11208,14,2011-09-30,664
11208,14,2011-10-31,712
11208,14,2011-11-30,643
11208,14,2011-12-31,746
11208,14,2012-01-31,777
11208,14,2012-02-29,555
11208,15,2006-01-31,10
11208,15,2006-02-28,5
11208,15,2006-03-31,6
11208,15,2006-04-30,5
11208,15,2006-05-31,9
11208,15,2006-06-30,5
11208,15,2006-07-31,7
11208,15,2006-08-31,9
11208,15,2006-09-30,2
11208,15,2006-10-31,8
11208,15,2006-11-30,7
11208,15,2006-12-31,5
11208,15,2007-01-31,6
11208,15,2007-02-28,9
11208,15,2007-03-31,9
11208,15,2007-04-30,9
11208,15,2007-05-31,7
11208,15,2007-06-30,7
11208,15,2007-07-31,6
11208,15,2007-08-31,9
11208,15,2007-09-30,15
11208,15,2007-10-31,6
11208,15,2007-11-30,5
11208,15,2007-12-31,5
11208,15,2008-01-31,3
11208,15,2008-02-29,5
11208,15,2008-03-31,8
11208,15,2008-04-30,6
11208,15,2008-05-31,2
11208,15,2008-06-30,1
11208,15,2008-07-31,8
11208,15,2008-08-31,5
11208,15,2008-09-30,2
11208,15,2008-10-31,8
11208,15,2008-11-30,1
11208,15,2008-12-31,5
11208,15,2009-01-31,1
11208,15,2009-02-28,5
11208,15,2009-03-31,10
11208,15,2009-04-30,8
11208,15,2009-05-31,8
11208,15,2009-06-30,3
11208,15,2009-07-31,17
11208,15,2009-08-31,9
11208,15,2009-09-30,10
11208,15,2009-10-31,2
11208,15,2009-11-30,5
11208,15,2009-12-31,6
11208,15,2010-02-28,5
11208,15,2010-03-31,8
11208,15,2010-05-31,5
11208,15,2010-06-30,2
11208,15,2010-07-31,4
11208,15,2010-08-31,5
11208,15,2010-09-30,4
11208,15,2010-10-31,4
11208,15,2010-11-30,3
11208,15,2010-12-31,2
11208,15,2011-01-31,7
11208,15,2011-02-28,5
11208,15,2011-03-31,7
11208,15,2011-04-30,5
11208,15,2011-05-31,9
11208,15,2011-06-30,4
11208,15,2011-07-31,6
11208,15,2011-08-31,7
11208,15,2011-09-30,9
11208,15,2011-10-31,6
11208,15,2011-11-30,10
11208,15,2011-12-31,8
11208,15,2012-01-31,6
11208,15,2012-02-29,4
11208,16,2006-01-31,10
11208,16,2006-02-28,5
11208,16,2006-03-31,7
11208,16,2006-04-30,4
11208,16,2006-05-31,9
11208,16,2006-06-30,5
11208,16,2006-07-31,7
11208,16,2006-08-31,9
11208,16,2006-09-30,1
11208,16,2006-10-31,9
11208,16,2006-11-30,7
11208,16,2006-12-31,4
11208,16,2007-01-31,5
11208,16,2007-02-28,9
11208,16,2007-03-31,9
11208,16,2007-04-30,8
11208,16,2007-05-31,8
11208,16,2007-06-30,8
11208,16,2007-07-31,6
11208,16,2007-08-31,9
11208,16,2007-09-30,16
11208,16,2007-10-31,6
11208,16,2007-11-30,5
11208,16,2007-12-31,5
11208,16,2008-01-31,3
11208,16,2008-02-29,6
11208,16,2008-03-31,9
11208,16,2008-04-30,6
11208,16,2008-05-31,2
11208,16,2008-06-30,1
11208,16,2008-07-31,8
11208,16,2008-08-31,5
11208,16,2008-09-30,2
11208,16,2008-10-31,8
11208,16,2008-11-30,1
11208,16,2008-12-31,5
11208,16,2009-01-31,1
11208,16,2009-02-28,5
11208,16,2009-03-31,9
11208,16,2009-04-30,7
11208,16,2009-05-31,7
11208,16,2009-06-30,3
11208,16,2009-07-31,15
11208,16,2009-08-31,7
11208,16,2009-09-30,11
11208,16,2009-10-31,2
11208,16,2009-11-30,4
11208,16,2009-12-31,5
11208,16,2010-01-31,1
11208,16,2010-02-28,3
11208,16,2010-03-31,9
11208,16,2010-04-30,1
11208,16,2010-05-31,5
11208,16,2010-06-30,2
11208,16,2010-07-31,4
11208,16,2010-08-31,5
11208,16,2010-09-30,3
11208,16,2010-10-31,5
11208,16,2010-11-30,3
11208,16,2010-12-31,2
11208,16,2011-01-31,7
11208,16,2011-02-28,4
11208,16,2011-03-31,6
11208,16,2011-04-30,5
11208,16,2011-05-31,9
11208,16,2011-06-30,3
11208,16,2011-07-31,6
11208,16,2011-08-31,7
11208,16,2011-09-30,9
11208,16,2011-10-31,6
11208,16,2011-11-30,10
11208,16,2011-12-31,8
11208,16,2012-01-31,5
11208,16,2012-02-29,4
11208,17,2006-01-31,9
11208,17,2006-02-28,6
11208,17,2006-03-31,19
11208,17,2006-04-30,15
11208,17,2006-05-31,16
11208,17,2006-06-30,29
11208,17,2006-07-31,28
11208,17,2006-08-31,32
11208,17,2006-09-30,40
11208,17,2006-10-31,27
11208,17,2006-11-30,26
11208,17,2006-12-31,25
11208,17,2007-01-31,37
11208,17,2007-02-28,35
11208,17,2007-03-31,47
11208,17,2007-04-30,47
11208,17,2007-05-31,53
11208,17,2007-06-30,37
11208,17,2007-07-31,54
11208,17,2007-08-31,60
11208,17,2007-09-30,76
11208,17,2007-10-31,49
11208,17,2007-11-30,39
11208,17,2007-12-31,45
11208,17,2008-01-31,52
11208,17,2008-02-29,62
11208,17,2008-03-31,67
11208,17,2008-04-30,68
11208,17,2008-05-31,68
11208,17,2008-06-30,64
11208,17,2008-07-31,54
11208,17,2008-08-31,52
11208,17,2008-09-30,71
11208,17,2008-10-31,29
11208,17,2008-11-30,5
11208,17,2008-12-31,4
11208,17,2009-01-31,3
11208,17,2009-02-28,7
11208,17,2009-03-31,13
11208,17,2009-04-30,25
11208,17,2009-05-31,17
11208,17,2009-06-30,34
11208,17,2009-07-31,9
11208,17,2009-08-31,8
11208,17,2009-09-30,11
11208,17,2009-10-31,8
11208,17,2009-11-30,54
11208,17,2009-12-31,49
11208,17,2010-01-31,20
11208,17,2010-02-28,3
11208,17,2010-03-31,5
11208,17,2010-04-30,9
11208,17,2010-05-31,10
11208,17,2010-06-30,5
11208,17,2010-07-31,3
11208,17,2010-08-31,7
11208,17,2010-09-30,5
11208,17,2010-10-31,4
11208,17,2010-11-30,5
11208,17,2010-12-31,3
11208,17,2011-01-31,31
11208,17,2011-02-28,49
11208,17,2011-03-31,34
11208,17,2011-04-30,33
11208,17,2011-05-31,52
11208,17,2011-06-30,58
11208,17,2011-07-31,62
11208,17,2011-08-31,59
11208,17,2011-09-30,21
11208,17,2011-10-31,44
11208,17,2011-11-30,55
11208,17,2011-12-31,74
11208,17,2012-01-31,70
11208,17,2012-02-29,48
11208,18,2006-01-31,2
11208,18,2006-03-31,5
11208,18,2006-04-30,5
11208,18,2006-05-31,8
11208,18,2006-06-30,3
11208,18,2006-07-31,12
11208,18,2006-08-31,8
11208,18,2006-09-30,9
11208,18,2006-10-31,7
11208,18,2006-11-30,7
11208,18,2006-12-31,3
11208,18,2007-01-31,11
11208,18,2007-02-28,2
11208,18,2007-03-31,7
11208,18,2007-04-30,22
11208,18,2007-05-31,8
11208,18,2007-06-30,9
11208,18,2007-07-31,9
11208,18,2007-08-31,38
11208,18,2007-09-30,36
11208,18,2007-10-31,40
11208,18,2007-11-30,26
11208,18,2007-12-31,37
11208,18,2008-01-31,50
11208,18,2008-02-29,55
11208,18,2008-03-31,3
11208,18,2008-04-30,15
11208,18,2008-06-30,15
11208,18,2008-07-31,26
11208,18,2008-08-31,29
11208,18,2008-09-30,65
11208,18,2008-10-31,34
11208,18,2008-11-30,31
11208,18,2008-12-31,24
11208,18,2009-01-31,19
11208,18,2009-02-28,38
11208,18,2009-03-31,28
11208,18,2009-04-30,26
11208,18,2009-05-31,12
11208,18,2009-06-30,14
11208,18,2009-07-31,19
11208,18,2009-08-31,7
11208,18,2009-09-30,2
11208,18,2009-10-31,1
11208,18,2009-11-30,54
11208,18,2009-12-31,66
11208,18,2010-01-31,17
11208,18,2010-02-28,12
11208,18,2010-03-31,3
11208,18,2010-04-30,1
11208,18,2010-05-31,3
11208,18,2010-07-31,5
11208,18,2010-10-31,2
11208,18,2010-11-30,2
11208,18,2010-12-31,33
11208,18,2011-01-31,50
11208,18,2011-02-28,56
11208,18,2011-03-31,62
11208,18,2011-04-30,66
11208,18,2011-05-31,86
11208,18,2011-06-30,75
11208,18,2011-07-31,83
11208,18,2011-08-31,81
11208,18,2011-09-30,82
11208,18,2011-10-31,78
11208,18,2011-11-30,83
11208,18,2011-12-31,89
11208,18,2012-01-31,89
11208,18,2012-02-29,57
11208,19,2006-01-31,13
11208,19,2006-02-28,15
11208,19,2006-03-31,15
11208,19,2006-04-30,6
11208,19,2006-05-31,16
11208,19,2006-06-30,18
11208,19,2006-07-31,12
11208,19,2006-08-31,10
11208,19,2006-09-30,9
11208,19,2006-10-31,10
11208,19,2006-11-30,9
11208,19,2006-12-31,8
11208,19,2007-01-31,13
11208,19,2007-02-28,10
11208,19,2007-03-31,18
11208,19,2007-04-30,12
11208,19,2007-05-31,11
11208,19,2007-06-30,13
11208,19,2007-07-31,15
11208,19,2007-08-31,31
11208,19,2007-09-30,35
11208,19,2007-10-31,14
11208,19,2007-11-30,12
11208,19,2007-12-31,10
11208,19,2008-01-31,28
11208,19,2008-02-29,36
11208,19,2008-03-31,16
11208,19,2008-04-30,16
11208,19,2008-05-31,10
11208,19,2008-06-30,9
11208,19,2008-07-31,12
11208,19,2008-08-31,19
11208,19,2008-09-30,17
11208,19,2008-10-31,6
11208,19,2008-12-31,1
11208,19,2009-01-31,1
11208,19,2009-02-28,4
11208,19,2009-03-31,4
11208,19,2009-04-30,8
11208,19,2009-05-31,8
11208,19,2009-06-30,8
11208,19,2009-07-31,9
11208,19,2009-08-31,12
11208,19,2009-09-30,14
11208,19,2009-10-31,5
11208,19,2009-11-30,32
11208,19,2009-12-31,15
11208,19,2010-02-28,2
11208,19,2010-03-31,8
11208,19,2010-04-30,4
11208,19,2010-05-31,4
11208,19,2010-06-30,2
11208,19,2010-07-31,3
11208,19,2010-08-31,3
11208,19,2010-09-30,2
11208,19,2010-10-31,5
11208,19,2010-11-30,1
11208,19,2011-01-31,11
11208,19,2011-02-28,6
11208,19,2011-03-31,5
11208,19,2011-04-30,11
11208,19,2011-05-31,12
11208,19,2011-06-30,2
11208,19,2011-07-31,10
11208,19,2011-08-31,20
11208,19,2011-09-30,23
11208,19,2011-10-31,2
11208,19,2011-11-30,5
11208,19,2011-12-31,4
11208,19,2012-01-31,4
11208,19,2012-02-29,4
11208,20,2008-02-29,1
11208,20,2008-03-31,4
11208,20,2008-04-30,10
11208,20,2008-05-31,3
11208,20,2008-06-30,1
11208,20,2008-07-31,2
11208,20,2008-08-31,6
11208,20,2008-09-30,9
11208,20,2008-10-31,5
11208,20,2008-12-31,3
11208,20,2009-01-31,2
11208,20,2009-02-28,7
11208,20,2009-03-31,3
11208,20,2009-04-30,2
11208,20,2009-05-31,1
11208,20,2009-06-30,1
11208,20,2009-07-31,3
11208,20,2009-08-31,1
11208,20,2009-12-31,1
11208,20,2010-11-30,1
11208,20,2011-01-31,1
11208,20,2011-03-31,1
11208,20,2011-05-31,2
11208,20,2011-07-31,1
11208,20,2011-10-31,2
11208,20,2011-11-30,2
11208,20,2012-02-29,1
11208,21,2008-02-29,1
11208,21,2008-07-31,5
11208,21,2008-08-31,106
11208,21,2009-08-31,1
11208,21,2009-09-30,1
11208,21,2009-10-31,5
11208,21,2009-11-30,5
11208,21,2009-12-31,9
11208,21,2010-03-31,2
11208,21,2010-05-31,1
11208,21,2010-08-31,1
11208,21,2010-09-30,1
11208,21,2010-12-31,1
11208,21,2011-01-31,10
11208,21,2011-02-28,1
11208,21,2011-03-31,3
11208,21,2011-04-30,5
11208,21,2011-05-31,17
11208,21,2011-06-30,2
11208,21,2011-07-31,7
11208,21,2011-08-31,3
11208,21,2011-09-30,3
11208,21,2011-10-31,1
11208,21,2011-11-30,1
11208,21,2011-12-31,3
11208,21,2012-01-31,4
11208,21,2012-02-29,3
11208,24,2009-11-30,4
11208,24,2009-12-31,2
11208,24,2010-02-28,1
11208,24,2010-03-31,1
11208,24,2010-04-30,2
11208,24,2010-05-31,3
11208,24,2010-07-31,1
11208,24,2010-08-31,2
11208,24,2010-09-30,1
11208,24,2011-03-31,1
11208,24,2011-04-30,5
11208,24,2011-05-31,6
11208,24,2011-06-30,7
11208,24,2011-07-31,5
11208,24,2011-08-31,12
11208,24,2011-09-30,9
11208,24,2011-10-31,2
11208,24,2011-11-30,1
11208,24,2011-12-31,9
11208,24,2012-01-31,4
11208,24,2012-02-29,5
11208,25,2009-11-30,7
11208,25,2009-12-31,9
11208,25,2010-01-31,7
11208,25,2010-02-28,1
11208,25,2010-03-31,1
11208,25,2010-04-30,1
11208,25,2010-05-31,2
11208,25,2010-06-30,1
11208,25,2011-03-31,3
11208,25,2011-04-30,22
11208,25,2011-05-31,31
11208,25,2011-06-30,25
11208,25,2011-07-31,17
11208,25,2011-08-31,54
11208,25,2011-09-30,38
11208,25,2011-10-31,38
11208,25,2011-11-30,20
11208,25,2011-12-31,20
11208,25,2012-01-31,26
11208,25,2012-02-29,18
11208,27,2011-08-31,1
11208,27,2011-09-30,1
11208,27,2012-02-29,1
11217,1,2007-08-31,8
11217,1,2007-09-30,8
11217,1,2007-10-31,13
11217,1,2007-11-30,12
11217,1,2007-12-31,9
11217,1,2008-01-31,7
11217,1,2008-02-29,9
11217,1,2008-03-31,17
11217,1,2008-04-30,13
11217,1,2008-05-31,22
11217,1,2008-06-30,34
11217,1,2008-07-31,24
11217,1,2008-08-31,10
11217,1,2008-09-30,17
11217,1,2008-10-31,24
11217,1,2008-11-30,31
11217,1,2008-12-31,68
11217,1,2009-01-31,205
11217,1,2009-02-28,100
11217,1,2009-03-31,76
11217,1,2009-04-30,57
11217,1,2009-05-31,28
11217,1,2009-06-30,47
11217,1,2009-07-31,29
11217,1,2009-08-31,34
11217,1,2009-09-30,46
11217,1,2009-10-31,24
11217,1,2009-11-30,28
11217,1,2009-12-31,26
11217,1,2010-01-31,7
11217,1,2010-02-28,11
11217,1,2010-03-31,12
11217,1,2010-04-30,12
11217,1,2010-05-31,26
11217,1,2010-06-30,15
11217,1,2010-07-31,22
11217,1,2010-08-31,15
11217,1,2010-09-30,32
11217,1,2010-10-31,15
11217,1,2010-11-30,9
11217,1,2010-12-31,12
11217,1,2011-01-31,26
11217,1,2011-02-28,11
11217,1,2011-03-31,8
11217,1,2011-04-30,21
11217,1,2011-05-31,21
11217,1,2011-06-30,24
11217,1,2011-07-31,21
11217,1,2011-08-31,23
11217,1,2011-09-30,21
11217,1,2011-10-31,30
11217,1,2011-11-30,7
11217,1,2011-12-31,24
11217,1,2012-01-31,14
11217,1,2012-02-29,19
11217,2,2007-02-28,1
11217,2,2007-09-30,1
11217,2,2007-10-31,5
11217,2,2007-11-30,1
11217,2,2007-12-31,21
11217,2,2008-01-31,18
11217,2,2008-02-29,28
11217,2,2008-03-31,58
11217,2,2008-04-30,76
11217,2,2008-05-31,96
11217,2,2008-06-30,107
11217,2,2008-07-31,100
11217,2,2008-08-31,91
11217,2,2008-09-30,107
11217,2,2008-10-31,113
11217,2,2008-11-30,126
11217,2,2008-12-31,187
11217,2,2009-01-31,263
11217,2,2009-02-28,327
11217,2,2009-03-31,436
11217,2,2009-04-30,467
11217,2,2009-05-31,517
11217,2,2009-06-30,502
11217,2,2009-07-31,538
11217,2,2009-08-31,493
11217,2,2009-09-30,526
11217,2,2009-10-31,475
11217,2,2009-11-30,473
11217,2,2009-12-31,443
11217,2,2010-01-31,303
11217,2,2010-02-28,329
11217,2,2010-03-31,472
11217,2,2010-04-30,467
11217,2,2010-05-31,469
11217,2,2010-06-30,424
11217,2,2010-07-31,472
11217,2,2010-08-31,494
11217,2,2010-09-30,432
11217,2,2010-10-31,358
11217,2,2010-11-30,221
11217,2,2010-12-31,296
11217,2,2011-01-31,343
11217,2,2011-02-28,476
11217,2,2011-03-31,388
11217,2,2011-04-30,402
11217,2,2011-05-31,543
11217,2,2011-06-30,540
11217,2,2011-07-31,539
11217,2,2011-08-31,570
11217,2,2011-09-30,581
11217,2,2011-10-31,565
11217,2,2011-11-30,510
11217,2,2011-12-31,403
11217,2,2012-01-31,482
11217,2,2012-02-29,435
11217,3,2007-08-31,5
11217,3,2007-09-30,5
11217,3,2007-10-31,7
11217,3,2007-11-30,9
11217,3,2007-12-31,5
11217,3,2008-01-31,7
11217,3,2008-02-29,10
11217,3,2008-03-31,10
11217,3,2008-04-30,15
11217,3,2008-05-31,47
11217,3,2008-06-30,33
11217,3,2008-07-31,24
11217,3,2008-08-31,10
11217,3,2008-09-30,16
11217,3,2008-10-31,20
11217,3,2008-11-30,29
11217,3,2008-12-31,60
11217,3,2009-01-31,182
11217,3,2009-02-28,99
11217,3,2009-03-31,76
11217,3,2009-04-30,50
11217,3,2009-05-31,27
11217,3,2009-06-30,41
11217,3,2009-07-31,25
11217,3,2009-08-31,33
11217,3,2009-09-30,45
11217,3,2009-10-31,27
11217,3,2009-11-30,26
11217,3,2009-12-31,19
11217,3,2010-01-31,9
11217,3,2010-02-28,10
11217,3,2010-03-31,17
11217,3,2010-04-30,20
11217,3,2010-05-31,29
11217,3,2010-06-30,22
11217,3,2010-07-31,19
11217,3,2010-08-31,16
11217,3,2010-09-30,35
11217,3,2010-10-31,13
11217,3,2010-11-30,10
11217,3,2010-12-31,14
11217,3,2011-01-31,26
11217,3,2011-02-28,19
11217,3,2011-03-31,5
11217,3,2011-04-30,16
11217,3,2011-05-31,33
11217,3,2011-06-30,36
11217,3,2011-07-31,27
11217,3,2011-08-31,26
11217,3,2011-09-30,23
11217,3,2011-10-31,31
11217,3,2011-11-30,11
11217,3,2011-12-31,21
11217,3,2012-01-31,18
11217,3,2012-02-29,21
11217,4,2007-06-30,1
11217,4,2007-08-31,1
11217,4,2007-09-30,1
11217,4,2007-10-31,1
11217,4,2008-01-31,3
11217,4,2008-02-29,3
11217,4,2008-03-31,21
11217,4,2008-04-30,16
11217,4,2008-05-31,81
11217,4,2008-06-30,110
11217,4,2008-07-31,85
11217,4,2008-08-31,85
11217,4,2008-09-30,88
11217,4,2008-10-31,94
11217,4,2008-11-30,97
11217,4,2008-12-31,127
11217,4,2009-01-31,20
11217,4,2009-02-28,11
11217,4,2009-03-31,104
11217,4,2009-04-30,211
11217,4,2009-05-31,165
